"id","banque_id","commentaire","note","date_review","sentiment","langue","topic"
"735","ChIJ_y8TRUNFoA0RrYj_am1RsSQ","","5.0","2023-10-24 15:50:07","Neutral","ht","Topic 0"
"736","ChIJv1pvbKVaoA0RSO2o7NWQg-I","The worst service ever!","1.0","2022-08-24 13:29:39","Negative","en","Topic 3"
"737","ChIJv1pvbKVaoA0RSO2o7NWQg-I","Poor service.
Attijari wafabank absolutely needs to review the quality of its staff, and choose people who can serve customers properly.","1.0","2025-03-04 15:21:48","Negative","unknown","Topic 3"
"738","ChIJv1pvbKVaoA0RSO2o7NWQg-I","Thursday August 22, 2024 for a simple payment, only customer at the checkout, I was made to wait from 12:40 p.m. to 2:05 p.m. Under the pretext ""tired young employee"".
The poorest service I have seen in all Moroccan bank branches.","1.0","2024-08-22 14:40:11","Negative","unknown","Topic 0"
"739","ChIJv1pvbKVaoA0RSO2o7NWQg-I","Great dissatisfaction Poor service.
Awb customer for a very long time, my dissatisfactions are more and more numerous...","1.0","2024-08-01 10:54:10","Negative","unknown","Topic 0"
"740","ChIJv1pvbKVaoA0RSO2o7NWQg-I","The level of services is disastrous. For two months I have been trying to contact the agency and no one answers at all.","1.0","2024-09-06 14:55:48","Negative","en","Topic 0"
"741","ChIJbXxQbr3Spw0RbSC0yYKF45k","Never expect them to answer phone calls, tried to reach out to them to enquire about a transaction blocked in their BCP In Casablanca but never bother to answer phone calls. Worst service and I'm considering to stop my business with them","1.0","2024-05-28 12:09:53","Negative","en","Topic 3"
"742","ChIJbXxQbr3Spw0RbSC0yYKF45k","Worst Bank and Worst customer service you’ll ever see.
6 months without access to my account and no support or return after multiple cases opened.
Don’t advise anyone to deal with them.","1.0","2024-02-25 16:11:50","Negative","unknown","Topic 3"
"743","ChIJbXxQbr3Spw0RbSC0yYKF45k","My bank . Cool just that quality of service varies from bank to bank","4.0","2018-03-20 23:22:07","Positive","en","Topic 2"
"744","ChIJbXxQbr3Spw0RbSC0yYKF45k","No one answers the phone and the employees are so disrespectful  just avoid it .","1.0","2022-01-26 04:26:59","Negative","en","Topic 2"
"745","ChIJbXxQbr3Spw0RbSC0yYKF45k","Bad service. No one answers the phone. Disrespectful people.","1.0","2021-10-11 12:55:44","Negative","en","Topic 0"
"746","ChIJP6RkYivTpw0RUw1YZXKuAi0","A great view of anfa city, I recommend","5.0","2025-03-02 12:59:23","Positive","en","Topic 3"
"747","ChIJP6RkYivTpw0RUw1YZXKuAi0","THE BEST TOWER","5.0","2021-01-17 11:21:21","Positive","ja","Topic 2"
"748","ChIJP6RkYivTpw0RUw1YZXKuAi0","Stunning","5.0","2021-11-19 22:21:41","Positive","de","Topic 1"
"749","ChIJP6RkYivTpw0RUw1YZXKuAi0","Yes","5.0","2018-04-29 17:24:49","Positive","en","Topic 3"
"750","ChIJP6RkYivTpw0RUw1YZXKuAi0","It's beautiful how the chef opens","4.0","2019-09-16 22:53:15","Positive","en","Topic 0"
"752","ChIJUXh1Z9dEoA0RP8Lp6DfvwSo","I do not recommend this agency, we keep an account inactive for 15 years we make you pay unjustified amounts
Today I have no document confirming the closure of my account
And we're talking about customer loyalty!!!!
You are not up to the task","1.0","2021-06-21 11:47:57","Negative","unknown","Topic 3"
"753","ChIJUXh1Z9dEoA0RP8Lp6DfvwSo","Financial establishment located in the center of the new city of Meknes","4.0","2023-04-18 18:06:09","Neutral","en","Topic 2"
"754","ChIJUXh1Z9dEoA0RP8Lp6DfvwSo","Modest customer services","3.0","2019-10-15 21:35:11","Neutral","en","Topic 1"
"755","ChIJUXh1Z9dEoA0RP8Lp6DfvwSo","Kind treatment","1.0","2016-12-22 05:46:34","Positive","en","Topic 1"
"756","ChIJvxOu1thEoA0RvHbRL4QS6TU","Why would u put on the google map  meknes   hamria    Street allal ben abdellah  that on Saturday   opened, but when I go I found it closed  👎🏻","1.0","2025-03-01 12:23:06","Neutral","en","Topic 0"
"757","ChIJvxOu1thEoA0RvHbRL4QS6TU","Really poor service more then 15 customers and only 1 assistance","1.0","2023-06-06 13:48:52","Negative","en","Topic 3"
"758","ChIJvxOu1thEoA0RvHbRL4QS6TU","A true name, a popular bank at the expense of the citizen. Even the employees are extremely reliable and service-minded from A to Z, especially the head of the Bordj Moulay Omar agency. I have never seen such a serviceable and frank person to the fullest extent. Thank you, Madam Zeinab.","5.0","2024-11-10 21:26:08","Positive","en","Topic 1"
"759","ChIJvxOu1thEoA0RvHbRL4QS6TU","Do not answer calls from abroad, and after 2 p.m. they have already finished the work.
Poor service.
Also the same for the hay essalam sidi said agency.","2.0","2023-06-01 14:19:22","Negative","unknown","Topic 1"
"760","ChIJvxOu1thEoA0RvHbRL4QS6TU","Bank attentive, very friendly staff! Small problem, it's hard to have them on the phone but apart from its nickel!","5.0","2019-04-23 13:18:56","Positive","en","Topic 0"
"761","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","Useless and incompetent bank, 3 months and still can not sort out issues with sms validation to UK, and no one has any answer and no one cares, it’s time to change this bank","1.0","2024-05-16 13:33:00","Negative","en","Topic 0"
"762","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","This place doesn't even answer phone calls","1.0","2024-02-05 14:51:48","Neutral","en","Topic 3"
"763","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","I am a customer at the cha3bi bank, I live in France I made a transfer it's been a month it's blocked at your place just to make a transfer to the bank of oujda I sent emails by phone no response I lost my real estate purchase I filed a complaint with the police plus chof tv and a letter to sidna ana jakom had simana €30,000 you file it with evidence","1.0","2024-12-31 00:01:54","Negative","en","Topic 3"
"764","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","The numbers provided do not answer, so what is the point of putting them? The treatment at the Idris Al-Harthy agency in Al-Baraka neighborhood is very bad, rude treatment by the agency director, who needs in-depth training in communication.","1.0","2025-01-23 14:41:18","Negative","en","Topic 1"
"765","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","I don't understand because you don't answer the phone I tried to contact you a few times without response... it's too disappointing... and I find myself stuck between the insurance, the headquarters and my agency","1.0","2024-12-05 13:25:54","Negative","en","Topic 0"
"766","ChIJO8OmBJ7urw0RdQA0TdW05Zw","In 2024 and the people of this agency deliver the worst customer service ever.

YOU SHOULD PAY ATTENTION BEFORE VISITING THIS AGENCY AND DON'T LOSE TIME AND MONEY.

حسبي الله ونعم الوكيل","1.0","2024-10-25 12:16:05","Negative","unknown","Topic 1"
"767","ChIJO8OmBJ7urw0RdQA0TdW05Zw","Hello every1 i am with bank popular more then 10 year when I bought my 1 flat my Morgage was done in 1 month tht was 7 year ago now I am Trying to get a new Morgage I put my application 3 month ago and they still looking in to a I have sent to 3 diffent cities with my 2 young kids it really bad service now they replay back to me after 3 month they r telling me they want more paper really bad service I have a very bad experience with them un professional like is a new bank they been there long time should be professional plese do some work make ur bank proud not un professional I would give u out of 100 only 1 score cause I beeen waiting long enough I think hope thinks will change after this message many thanks everyone","1.0","2018-01-10 19:36:04","Positive","en","Topic 3"
"768","ChIJO8OmBJ7urw0RdQA0TdW05Zw","1 hour queue","1.0","2025-02-03 13:41:51","Neutral","fr","Topic 2"
"769","ChIJO8OmBJ7urw0RdQA0TdW05Zw","Terrible service they keep customers waiting while they're chattering with each other and they're rude","1.0","2022-02-02 15:32:21","Negative","en","Topic 3"
"770","ChIJO8OmBJ7urw0RdQA0TdW05Zw","Horrible. So rude.","1.0","2021-02-01 11:54:32","Negative","en","Topic 1"
"771","ChIJlwAkxoVrpw0Rrv-a5aB_okE","This is the worst branch located at  62 avenue patrice lumumba, Rabat. they do not know  what is customer service and how to treat people. and because of the experience I received I will be moving my money somewhere else that values customers. First I was questioned about the signature i do not mind but the way they asked that ticked me off. then t the representative pulled money out of her purse to complete the amount i was getting. Then there is a charge of pulling money from your account  using a check in a different branch. so I was ok with the fee but when I asked for a receipt for the fee they refuse to provide one  and the refusal was from  rep and the branch manager.","1.0","2017-08-20 10:03:27","Negative","en","Topic 1"
"772","ChIJlwAkxoVrpw0Rrv-a5aB_okE","Cery bad servicei don’t recommend this location to any body the women working only speak with me from security phone
She don’t have time to her job","1.0","2023-06-23 13:54:38","Positive","unknown","Topic 3"
"773","ChIJlwAkxoVrpw0Rrv-a5aB_okE","BP services leave something to be desired…
Nonchalance at all levels…
You recruit young people who have no desire to work or who are demotivated... Look for the ERROR...
A simple example: I have been requesting the transfer of an account for 8 months. NOTHING IS DONE…","1.0","2024-05-02 12:36:53","Neutral","unknown","Topic 3"
"774","ChIJlwAkxoVrpw0Rrv-a5aB_okE","When your hand slaps you, you don't need to cry
Banks do not provide free services,The banker only treats you with respect at the first meeting, but when you fall into the trap, you become just a number So a parasitic person.
""O you who believe, Fear Allah and eliminate what remains of usury if you are believers.
صدق الله العظيم","1.0","2024-01-19 13:54:20","Negative","unknown","Topic 1"
"775","ChIJlwAkxoVrpw0Rrv-a5aB_okE","You have a dismal service for individuals.
I returned with my identity card, my passport expired and no one wanted to give me money.
I've never seen that, there's nothing more official than a passport.","1.0","2023-08-09 15:44:23","Negative","unknown","Topic 1"
"776","ChIJnYxmRtZEoA0RoqBLzKz5A6I","A member of your fathers","1.0","2024-04-30 15:17:36","Neutral","en","Topic 2"
"777","ChIJnYxmRtZEoA0RoqBLzKz5A6I","","1.0","2022-04-30 21:52:44","Neutral","ht","Topic 0"
"778","ChIJFZfcNdlEoA0RpghXjll3lrw","Well done to you. I came to see you on September 24. Everything is done according to the rules. THANKS","5.0","2024-10-11 19:40:37","Positive","en","Topic 3"
"828","ChIJqU1w29haoA0R-bY656hZXDI","","5.0","2022-10-15 04:58:38","Neutral","ht","Topic 0"
"829","ChIJK0fZTNpaoA0R078BVGDudog","Good services, good dealing with customers","4.0","2024-03-17 14:02:16","Positive","en","Topic 0"
"779","ChIJFZfcNdlEoA0RpghXjll3lrw","Used to going to ITTIJARIWAFA BANK in the same boulevard, I came to this CHABI bank branch for my mother, I am very disappointed with the organization:

2 counters open at the rate of one person per 15 minutes to withdraw or deposit (procedure too long?)

We put people before you (Privileged?)

Number display board not working (for how long)

Prudence would dictate that you do not entrust your money to someone who does not know how to organize...

YOU ARE IN ONE OF THE BIGGEST BANK CHABI AGENCY IN MEKNES....","1.0","2021-11-08 13:21:14","Negative","unknown","Topic 0"
"780","ChIJFZfcNdlEoA0RpghXjll3lrw","Al-Shawa is the main headquarters of the Popular Bank, and its electronic network is down 😏","1.0","2020-06-01 09:29:51","Positive","en","Topic 1"
"781","ChIJFZfcNdlEoA0RpghXjll3lrw","First branch of the People's Bank near Al Amir Abdul Kader station","4.0","2016-12-14 09:12:26","Neutral","en","Topic 2"
"782","ChIJFZfcNdlEoA0RpghXjll3lrw","For banking transactions","5.0","2016-12-14 08:50:59","Neutral","en","Topic 3"
"783","ChIJI0YHq0RFoA0RVTLHpt1o8aY","Inappropriate treatment by bank employees with customers. Unfortunately","1.0","2024-12-02 13:22:26","Negative","en","Topic 1"
"784","ChIJI0YHq0RFoA0RVTLHpt1o8aY","Very bad service","1.0","2022-02-22 14:06:40","Negative","en","Topic 1"
"785","ChIJI0YHq0RFoA0RVTLHpt1o8aY","Banking services","2.0","2017-01-04 07:35:00","Neutral","en","Topic 0"
"786","ChIJI0YHq0RFoA0RVTLHpt1o8aY","People's Bank","3.0","2021-09-28 20:45:02","Neutral","en","Topic 2"
"787","ChIJI0YHq0RFoA0RVTLHpt1o8aY","","1.0","2023-10-17 17:15:51","Neutral","ht","Topic 0"
"788","ChIJ3z0HpNyndw0RT2hJw5NJp5w","Good","3.0","2019-06-11 20:31:02","Positive","en","Topic 0"
"789","ChIJ3z0HpNyndw0RT2hJw5NJp5w","While I have just deposited a sum of money, the two employees come after me with a simple request: ""is it possible to see the amount displayed on the money counter"".. how professional..","1.0","2025-02-11 11:41:48","Neutral","en","Topic 1"
"790","ChIJ3z0HpNyndw0RT2hJw5NJp5w","Bank and normal service.","3.0","2019-06-09 21:44:47","Neutral","en","Topic 3"
"791","ChIJ3z0HpNyndw0RT2hJw5NJp5w","Popular Bank of Nador","5.0","2017-04-13 14:14:35","Positive","en","Topic 3"
"792","ChIJ3z0HpNyndw0RT2hJw5NJp5w","no","1.0","2021-09-28 09:08:27","Negative","pt","Topic 2"
"793","ChIJweoz4_xEoA0RPbF5jmAbk_M","Super branch","5.0","2024-02-29 13:54:34","Positive","en","Topic 0"
"794","ChIJweoz4_xEoA0RPbF5jmAbk_M","I have a good job with my friend, my family and my client 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️","1.0","2024-06-25 13:03:46","Positive","en","Topic 0"
"795","ChIJweoz4_xEoA0RPbF5jmAbk_M","You deserve less than one star, the lousy service to update my phone number I call the Meknes agency people spread it's been a week","1.0","2023-07-03 09:57:44","Negative","en","Topic 0"
"796","ChIJweoz4_xEoA0RPbF5jmAbk_M","Correct with strangers","5.0","2018-06-08 11:34:05","Neutral","en","Topic 3"
"797","ChIJweoz4_xEoA0RPbF5jmAbk_M","","1.0","2022-01-14 10:12:52","Neutral","ht","Topic 0"
"798","ChIJjdtHgNlEoA0R_R1cEi14mFI","Bad service, they don't want to work!","1.0","2024-09-03 19:32:43","Negative","en","Topic 3"
"799","ChIJjdtHgNlEoA0R_R1cEi14mFI","Request a RIP certificate","2.0","2022-11-09 13:33:34","Neutral","en","Topic 2"
"800","ChIJjdtHgNlEoA0R_R1cEi14mFI","Poor service","1.0","2023-10-03 10:35:03","Negative","en","Topic 3"
"801","ChIJjdtHgNlEoA0R_R1cEi14mFI","","3.0","2025-03-02 05:38:50","Neutral","ht","Topic 0"
"802","ChIJjdtHgNlEoA0R_R1cEi14mFI","","5.0","2024-03-28 11:19:05","Neutral","ht","Topic 0"
"803","ChIJb6ma4M1FoA0RKLIcJRHTA7o","","5.0","2024-07-17 17:01:36","Neutral","ht","Topic 0"
"804","ChIJb6ma4M1FoA0RKLIcJRHTA7o","","5.0","2024-01-25 20:46:25","Neutral","ht","Topic 0"
"805","ChIJiUInnN9EoA0R-6Lb31S6QPw","Disservice","2.0","2025-02-25 16:08:14","Neutral","de","Topic 1"
"806","ChIJiUInnN9EoA0R-6Lb31S6QPw","I am really disappointed with the staff, neither communication nor reception, not recommended.","1.0","2023-09-22 14:24:37","Negative","en","Topic 0"
"807","ChIJiUInnN9EoA0R-6Lb31S6QPw","Friendly service..","5.0","2018-06-02 10:53:15","Positive","en","Topic 3"
"808","ChIJiUInnN9EoA0R-6Lb31S6QPw","Poor service","1.0","2020-12-21 10:43:05","Negative","en","Topic 3"
"809","ChIJiUInnN9EoA0R-6Lb31S6QPw","A real bank","5.0","2018-03-03 11:13:33","Neutral","en","Topic 0"
"810","ChIJWQm-N9xEoA0RiZCCPWiPq60","A very reliable Bank In & Outside of Morocco, the Staff are incredibly nice and caring. They can go above and beyond to serve you down to your preference of mobile tools for updates. I am very happy with the quality of service, the agency's proximity, and the people's humanity.","5.0","2023-11-01 17:02:15","Positive","en","Topic 3"
"811","ChIJWQm-N9xEoA0RiZCCPWiPq60","Faulty computer system, bank card full of operating problems, e-commerce provision automatically activated without customer consent (and its cancellation is impossible...). Poor quality of service, you have to contact the agency several times to resolve an operating problem created by the bank itself and no solution in the end. I am closing my account with them.
Conclusion: BMCE = Source of problems. Strongly not recommended.","1.0","2024-03-07 14:58:37","Negative","unknown","Topic 0"
